nome,fabricante,preco,precoParcelado,descontoPorcentagem,link,categoria,imagens,vendedor,isOpenBox,termino,disponivel
"Notebook Vaio FE14 Intel Core i5-1235U, 8GB RAM, SSD 256GB, 14 Full HD, Windows 11, Cinza Grafite - VJFE44F11X-B0111H",VAIO,3499.99,3684.2,10.0,https://kabum.com.br/produto/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h,Computadores/Notebooks/Notebook Vaio,"['https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038446_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038459_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038458_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038457_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038456_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038455_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038454_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038453_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038452_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038451_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038450_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038449_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038448_original.jpg', 'https://images.kabum.com.br/produtos/fotos/379250/notebook-vaio-fe14-intel-core-i5-1235u-8gb-ram-ssd-256gb-14-full-hd-windows-11-cinza-grafite-vjfe44f11x-b0111h_1662038447_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,1.0
"Computador Completo Brazil PC, Intel Core i5-2400, 8GB, SSD 256GB, Linux, Monitor 15.4, Teclado e Mouse - 58083",Brazil PC,1349.99,1499.99,10.0,https://kabum.com.br/produto/452561/computador-completo-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-linux-monitor-15-4-teclado-e-mouse-58083,Computadores/PC/Computador Intel,"['https://images.kabum.com.br/produtos/fotos/452561/pc-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58083_1682527291_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452561/pc-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58083_1682527288_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452561/pc-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58083_1682527289_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452561/pc-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58083_1682527286_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452561/pc-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58083_1682527290_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452561/pc-brazil-pc-intel-core-i5-2400-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58083_1682527287_original.jpg']",KaBuM!,False,2023-06-02 08:30:00,4.0
"Notebook Gamer ASUS TUF Intel Core i7-12700H, GeForce RTX 3050, 16GB RAM, SSD 512GB, 15.6 Full HD 144Hz, Windows 11 Home, Cinza - FX507ZC4-HN113W",ASUS,7149.99,7944.43,9.0,https://kabum.com.br/produto/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-geforce-rtx-3050-16gb-ram-ssd-512gb-15-6-full-hd-144hz-windows-11-home-cinza-fx507zc4-hn113w,Computadores/Notebooks/Notebook Gamer/Notebook Gamer Asus,"['https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416166_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684442748_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684442745_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684442746_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684442747_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684442749_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684442750_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416164_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416165_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416167_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416161_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416162_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416168_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416163_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416169_original.jpg', 'https://images.kabum.com.br/produtos/fotos/461316/notebook-gamer-asus-tuf-intel-core-i7-12700h-16gb-ram-ssd-512gb-geforce-rtx3050-15-6-hd-windows-11-home-cinza-fx507zc4-hn113w_1684416170_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,67.0
"Chromebook Samsung Intel Celeron N4020, 4GB RAM, 32GB e.MMC, 11,6"" HD Antirreflexo, Intel UHD, Google Chrome - XE310XBA-KT3BR",Samsung,1629.99,1715.78,14.0,https://kabum.com.br/produto/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br,Computadores/Notebooks/Chromebook,"['https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472002_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472003_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472004_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472005_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472006_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472007_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472008_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472009_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472010_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472011_original.jpg', 'https://images.kabum.com.br/produtos/fotos/331034/chromebook-samsung-intel-celeron-n4020-4gb-ram-32gb-e-mmc-11-6-hd-antirreflexo-intel-uhd-google-chrome-xe310xba-kt3br_1650472012_original.jpg']",KaBuM!,True,2023-06-02 08:30:00,13.0
"Monitor Gamer Asus TUF 31.5 LED 2K QHD, Curvo, 144Hz, 1ms, HDMI e DisplayPort, FreeSync, HDR 10, 92% sRGB, Ajuste de Altura, Som, VESA - VG32VQ",ASUS,2499.99,2777.77,30.0,https://kabum.com.br/produto/103444/monitor-gamer-asus-tuf-31-5-led-2k-qhd-curvo-144hz-1ms-hdmi-e-displayport-freesync-hdr-10-92-srgb-ajuste-de-altura-som-vesa-vg32vq,Computadores/Monitores/Monitor Gamer,"['https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-tuf-gaming-vg32vq-lcd-32-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-_1566572003_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706751_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-tuf-gaming-vg32vq-lcd-32-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-_1566572026_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-tuf-gaming-vg32vq-lcd-32-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-_1566572038_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-tuf-gaming-vg32vq-lcd-32-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-_1566572047_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-tuf-gaming-vg32vq-lcd-32-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-_1566572059_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706753_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706754_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706755_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706752_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706750_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706748_original.jpg', 'https://images.kabum.com.br/produtos/fotos/103444/monitor-gamer-asus-lcd-31-5-widescreen-curvo-qhd-hdmi-display-port-som-integrado-144hz-1ms-altura-ajustavel-vg32vq_1591706749_original.jpg']",KaBuM!,False,2023-06-02 08:30:00,82.0
"Scanner Fujitsu Fi-8170 Colorido, Duplex, USB, Ethernet, Bivolt, Branco e Preto - PA03810-B051",Fujitsu,3799.99,4222.21,9.0,https://kabum.com.br/produto/371884/scanner-fujitsu-fi-8170-colorido-duplex-usb-ethernet-bivolt-branco-e-preto-pa03810-b051,Computadores/Scanners/Scanner de Mesa,"['https://images.kabum.com.br/produtos/fotos/371884/scanner-fujitsu-fi-8170-colorido-duplex-usb-ethernet-bivolt-branco-e-preto-pa03810-b051_1659727008_original.jpg', 'https://images.kabum.com.br/produtos/fotos/371884/scanner-fujitsu-fi-8170-colorido-duplex-usb-ethernet-bivolt-branco-e-preto-pa03810-b051_1659727006_original.jpg', 'https://images.kabum.com.br/produtos/fotos/371884/scanner-fujitsu-fi-8170-colorido-duplex-usb-ethernet-bivolt-branco-e-preto-pa03810-b051_1659727007_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,8.0
"Monitor Gamer Samsung Odyssey G3 27 LED Full HD, 165 Hz, 1ms, HDMI/DisplayPort, FreeSync Premium, Ajuste de Altura, Preto - LS27AG320NLXZD",Samsung,1599.99,1777.77,22.0,https://kabum.com.br/produto/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag320nlxzd,Computadores/Monitores/Monitor Gamer,"['https://images.kabum.com.br/produtos/fotos/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag32anlxzd_1661945903_original.jpg', 'https://images.kabum.com.br/produtos/fotos/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag32anlxzd_1658950505_original.jpg', 'https://images.kabum.com.br/produtos/fotos/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag32anlxzd_1658950502_original.jpg', 'https://images.kabum.com.br/produtos/fotos/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag32anlxzd_1658950500_original.jpg', 'https://images.kabum.com.br/produtos/fotos/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag32anlxzd_1658950501_original.jpg', 'https://images.kabum.com.br/produtos/fotos/364670/monitor-gamer-samsung-odyssey-g3-27-led-full-hd-165-hz-1ms-hdmi-displayport-freesync-premium-ajuste-de-altura-preto-ls27ag32anlxzd_1658950503_original.jpg']",KaBuM!,False,2023-06-02 08:30:00,3.0
"Notebook Asus Intel Core i3 1005G1, 4GB RAM, 256GB SSD, Tela 15.6, Windows 11 Home, Cinza - X515JA-BR2750W",ASUS,2389.99,2515.78,20.0,https://kabum.com.br/produto/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w,Computadores/Notebooks/Notebook Asus,"['https://images.kabum.com.br/produtos/fotos/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w_1660316087_original.jpg', 'https://images.kabum.com.br/produtos/fotos/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w_1660316088_original.jpg', 'https://images.kabum.com.br/produtos/fotos/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w_1660316083_original.jpg', 'https://images.kabum.com.br/produtos/fotos/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w_1660316085_original.jpg', 'https://images.kabum.com.br/produtos/fotos/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w_1660316084_original.jpg', 'https://images.kabum.com.br/produtos/fotos/369924/notebook-asus-intel-core-i3-1005g1-4gb-ram-256gb-ssd-tela-15-6-windows-11-home-cinza-x515ja-br2750w_1660316086_original.jpg']",KaBuM!,False,2023-06-02 08:00:00,7.0
"Impressora Plotter HP DesignJet T210, Jato de Tinta Térmico, Colorida, Wi-Fi, USB, Bivolt, Preto - 8AG32A#B1K",Hp,2999.99,3333.32,23.0,https://kabum.com.br/produto/448061/impressora-plotter-hp-designjet-t210-jato-de-tinta-termico-colorida-wi-fi-usb-bivolt-preto-8ag32a-b1k,Computadores/Impressoras/Impressora Plotter,"['https://images.kabum.com.br/produtos/fotos/448061/impressora-plotter-hp-designjet-t210-jato-de-tinta-termico-colorida-wi-fi-usb-bivolt-preto-8ag32a-b1k_1681332762_original.jpg', 'https://images.kabum.com.br/produtos/fotos/448061/impressora-plotter-hp-designjet-t210-jato-de-tinta-termico-colorida-wi-fi-usb-bivolt-preto-8ag32a-b1k_1681332760_original.jpg', 'https://images.kabum.com.br/produtos/fotos/448061/impressora-plotter-hp-designjet-t210-jato-de-tinta-termico-colorida-wi-fi-usb-bivolt-preto-8ag32a-b1k_1681332761_original.jpg', 'https://images.kabum.com.br/produtos/fotos/448061/impressora-plotter-hp-designjet-t210-jato-de-tinta-termico-colorida-wi-fi-usb-bivolt-preto-8ag32a-b1k_1681332763_original.jpg', 'https://images.kabum.com.br/produtos/fotos/448061/impressora-plotter-hp-designjet-t210-jato-de-tinta-termico-colorida-wi-fi-usb-bivolt-preto-8ag32a-b1k_1681332764_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,17.0
"Computador Completo Brazil PC, Intel Core i5-650, 8GB, SSD 256GB, Linux, Monitor 15.4, Teclado e Mouse - 58084",Brazil PC,1299.99,1444.43,7.0,https://kabum.com.br/produto/452562/computador-completo-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-linux-monitor-15-4-teclado-e-mouse-58084,Computadores/PC/Computador Intel,"['https://images.kabum.com.br/produtos/fotos/452562/pc-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58084_1682527612_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452562/pc-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58084_1682527611_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452562/pc-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58084_1682527613_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452562/pc-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58084_1682527610_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452562/pc-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58084_1682527609_original.jpg', 'https://images.kabum.com.br/produtos/fotos/452562/pc-brazil-pc-intel-core-i5-650-8gb-ssd-256gb-monitor-15-teclado-e-mouse-58084_1682527614_original.jpg']",KaBuM!,False,2023-06-02 08:30:00,2.0
"Monitor VX Pro 15.4 LED, HD, HDMI/VGA, VESA, Preto - VX154Z PRO",Vx Pro,299.99,333.32,21.0,https://kabum.com.br/produto/356912/monitor-vx-pro-15-4-led-hd-hdmi-vga-vesa-preto-vx154z-pro,Computadores/Monitores/Monitor Office,"['https://images.kabum.com.br/produtos/fotos/356912/monitor-vxpro-15-4-led-hd-hdmi-vga-vesa-preto-vx154z-pro_1658255082_original.jpg', 'https://images.kabum.com.br/produtos/fotos/356912/monitor-vxpro-15-4-led-hd-hdmi-vga-vesa-preto-vx154z-pro_1658255081_original.jpg', 'https://images.kabum.com.br/produtos/fotos/356912/monitor-vxpro-15-4-led-hd-hdmi-vga-vesa-preto-vx154z-pro_1658255080_original.jpg']",KaBuM!,True,2023-06-02 08:30:00,29.0
"Computador Fácil, Intel Core I5 3a Geração, 8GB, SSD 240GB, Windows 10, Preto",Fácil Computadores,919.0,919.0,15.0,https://kabum.com.br/produto/214915/computador-facil-intel-core-i5-3a-geracao-8gb-ssd-240gb-windows-10-preto,Computadores/PC/Computador Intel,"['https://images.kabum.com.br/produtos/fotos/sync_mirakl/214915/Computador-F-cil-Intel-Core-I5-3a-Gera-o-8GB-SSD-240GB-Windows-10-Preto_1684418934_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/214915/Computador-F-cil-Intel-Core-I5-3a-Gera-o-8GB-SSD-240GB-Windows-10-Preto_1684418959_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/214915/Computador-F-cil-Intel-Core-I5-3a-Gera-o-8GB-SSD-240GB-Windows-10-Preto_1684418980_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/214915/Computador-F-cil-Intel-Core-I5-3a-Gera-o-8GB-SSD-240GB-Windows-10-Preto_1684419004_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/214915/Computador-F-cil-Intel-Core-I5-3a-Gera-o-8GB-SSD-240GB-Windows-10-Preto_1684419026_gg.jpg']",2ELETROINFO,False,2023-06-02 08:00:00,97.0
Notebook Acer Aspire 5 A514-54-324N Intel Core I3  11ª Gen Linux Gutta 4GB 256GB SDD 14 Polegadas Full HD,Acer,2374.05,2499.0,11.0,https://kabum.com.br/produto/399609/notebook-acer-aspire-5-a514-54-324n-intel-core-i3-11-gen-linux-gutta-4gb-256gb-sdd-14-polegadas-full-hd,Computadores/Notebooks/Notebook Acer,"['https://images.kabum.com.br/produtos/fotos/sync_mirakl/399609/Notebook-Acer-Aspire-5-A514-54-324N-Intel-Core-I3-11-Gen-Linux-Gutta-4GB-256GB-SDD-14-Polegadas-Full-HD_1684956491_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/399609/Notebook-Acer-Aspire-5-A514-54-324N-Intel-Core-I3-11-Gen-Linux-Gutta-4GB-256GB-SDD-14-Polegadas-Full-HD_1684956505_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/399609/Notebook-Acer-Aspire-5-A514-54-324N-Intel-Core-I3-11-Gen-Linux-Gutta-4GB-256GB-SDD-14-Polegadas-Full-HD_1684956533_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/399609/Notebook-Acer-Aspire-5-A514-54-324N-Intel-Core-I3-11-Gen-Linux-Gutta-4GB-256GB-SDD-14-Polegadas-Full-HD_1684956571_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/399609/Notebook-Acer-Aspire-5-A514-54-324N-Intel-Core-I3-11-Gen-Linux-Gutta-4GB-256GB-SDD-14-Polegadas-Full-HD_1684956604_gg.jpg']",Acer,False,2023-06-02 08:30:00,285.0
